basis_of_estimate,date,product,product_category,sector,CO2,CO2_3m_mean,CO2_12m_mean,YoY_change_percent_1m,YoY_change_percent_3m_mean,YoY_change_absolute_1m,YoY_change_absolute_3m_mean,include_in_totals,unit
without drought&heatwave,2013-11-30,Steam Coal,Coal,Total,544.1633982761388,510.5044592422228,502.6406755164567,NA,NA,NA,NA,FALSE,MtCO2/month
without drought&heatwave,2013-12-31,Steam Coal,Coal,Total,NA,528.5723117270483,496.68381528398066,NA,0.004517088503926514,NA,2.3768713744353818,FALSE,MtCO2/month
without drought&heatwave,2014-01-31,Steam Coal,Coal,Total,NA,544.1633982761388,491.80535116461215,NA,-0.002843892493155864,NA,-1.5519557988537827,FALSE,MtCO2/month
without drought&heatwave,2014-02-28,Steam Coal,Coal,Total,432.653150930442,432.653150930442,492.7444779301223,0.0221878416795509,-0.15546722143136837,9.391267655101842,-79.64567501179118,FALSE,MtCO2/month
without drought&heatwave,2014-03-31,Steam Coal,Coal,Total,529.2957341756447,480.97444255304333,496.21453598306414,0.07015956439039206,-0.013942329189324476,34.70058052941829,-6.800721913367568,FALSE,MtCO2/month
without drought&heatwave,2014-04-30,Steam Coal,Coal,Total,493.45164278336716,485.13350929648465,498.20273705771916,0.041983289048830974,0.04597716887154468,19.882010746550236,21.32461964369014,FALSE,MtCO2/month
without drought&heatwave,2014-05-31,Steam Coal,Coal,Total,494.2943902872111,505.68058908207433,500.0397095921728,0.03859796874942201,0.050517865488799885,18.369725344536505,24.317438873501658,FALSE,MtCO2/month
without drought&heatwave,2014-06-30,Steam Coal,Coal,Total,491.3730418934505,493.03969165467623,501.62329018199193,0.03330087467293397,0.03795532992618811,15.835805898191495,18.029180663092745,FALSE,MtCO2/month
without drought&heatwave,2014-07-31,Steam Coal,Coal,Total,515.1251287140476,500.26418696490305,502.12394042552336,0.009814388609638014,0.026828514028381933,5.006502435314246,13.070677892680749,FALSE,MtCO2/month
without drought&heatwave,2014-08-31,Steam Coal,Coal,Total,510.89798350959796,505.798718039032,499.860445002043,-0.04242466140984147,-0.0011800020519352472,-22.634954234804297,-0.5975486337662232,FALSE,MtCO2/month
without drought&heatwave,2014-09-30,Steam Coal,Coal,Total,458.3453529389547,494.7894883875334,498.25810486868124,-0.03377836585841021,-0.022168249480934765,-16.023401333617244,-11.217284377702413,FALSE,MtCO2/month
without drought&heatwave,2014-10-31,Steam Coal,Coal,Total,480.36933613377954,483.20422419411074,494.9969159642634,-0.06357326046945455,-0.04686109877810207,-32.61188904417821,-23.756748204199937,FALSE,MtCO2/month
without drought&heatwave,2014-11-30,Steam Coal,Coal,Total,547.7932647606858,495.5026512778067,495.3599026127181,0.0066705450900339525,-0.02938624275032653,3.629866484547051,-15.001807964416116,FALSE,MtCO2/month
without drought&heatwave,2014-12-31,Steam Coal,Coal,Total,NA,514.0813004472327,495.3599026127181,NA,-0.027415380939020184,NA,-14.491011279815552,FALSE,MtCO2/month
without drought&heatwave,2015-01-31,Steam Coal,Coal,Total,471.47451887014745,509.63389181541663,493.18850409066624,NA,-0.0634542980474404,NA,-34.52950646072213,FALSE,MtCO2/month
without drought&heatwave,2015-02-28,Steam Coal,Coal,Total,438.89676312811156,455.18564099912953,493.7561051995453,0.014430987464767897,0.052079801153025906,6.243612197669563,22.532490068687537,FALSE,MtCO2/month
without drought&heatwave,2015-03-31,Steam Coal,Coal,Total,470.5805762298579,460.31728607603895,488.4183635681101,-0.1109307220040856,-0.04294855328976499,-58.715157945786814,-20.657156477004378,FALSE,MtCO2/month
without drought&heatwave,2015-04-30,Steam Coal,Coal,Total,475.67138411967505,461.71624115921486,486.8019764168654,-0.03603242369080106,-0.0482697395428906,-17.78025866369211,-23.417268137269787,FALSE,MtCO2/month
without drought&heatwave,2015-05-31,Steam Coal,Coal,Total,493.4886540740322,479.9135381411884,486.7287276702128,-0.0016300735533549826,-0.05095519087979827,-0.8057362131789318,-25.76705094088595,FALSE,MtCO2/month
without drought&heatwave,2015-06-30,Steam Coal,Coal,Total,472.41342541420437,480.52448786930387,485.0051261720995,-0.038584974882194145,-0.025383765236771216,-18.959616479246108,-12.515203785372364,FALSE,MtCO2/month
without drought&heatwave,2015-07-31,Steam Coal,Coal,Total,507.29354824797105,491.0652092454025,484.29316431154706,-0.015203258450286139,-0.018388239572595833,-7.831580466076559,-9.198977719500533,FALSE,MtCO2/month
without drought&heatwave,2015-08-31,Steam Coal,Coal,Total,507.79265576270967,495.833209808295,484.01086178910265,-0.006078175775046768,-0.019702517771047368,-3.1053277468882925,-9.965508230736987,FALSE,MtCO2/month
without drought&heatwave,2015-09-30,Steam Coal,Coal,Total,458.14160338608673,491.0759357989225,483.9923391024783,-4.4453282129186533e-4,-0.007505318273257955,-0.20374955286797558,-3.7135525886109235,FALSE,MtCO2/month
without drought&heatwave,2015-10-31,Steam Coal,Coal,Total,464.4450105727643,476.7930899071869,482.544673142386,-0.033150170843920024,-0.013267959934779805,-15.924325561015223,-6.4111342869238115,FALSE,MtCO2/month
without drought&heatwave,2015-11-30,Steam Coal,Coal,Total,513.8019305897046,478.79618151618524,479.454551854115,-0.062051391204729356,-0.033716206600587606,-33.99133417098119,-16.706469761621463,FALSE,MtCO2/month
without drought&heatwave,2015-12-31,Steam Coal,Coal,Total,541.8697892186174,506.70557679369546,484.65582163449017,NA,-0.014347387557416713,NA,-7.37572365353725,FALSE,MtCO2/month
without drought&heatwave,2016-01-31,Steam Coal,Coal,Total,436.2527352561609,497.308151688161,481.72067299999134,-0.0747055932065912,-0.02418547966531215,-35.22178361398653,-12.325740127255642,FALSE,MtCO2/month
without drought&heatwave,2016-02-29,Steam Coal,Coal,Total,412.40018570500575,463.507570059928,479.5126248813992,-0.060370865426892184,0.01828249468180032,-26.496577423105805,8.321929060798482,FALSE,MtCO2/month
without drought&heatwave,2016-03-31,Steam Coal,Coal,Total,495.1240118628368,447.92564427466783,481.55791118414743,0.05215564957995733,-0.026919783758292737,24.543435632978913,-12.391641801371122,FALSE,MtCO2/month
without drought&heatwave,2016-04-30,Steam Coal,Coal,Total,444.9703206829606,450.8315060836011,478.99948923108786,-0.06454259066589196,-0.023574512016917293,-30.701063436714435,-10.884735075613776,FALSE,MtCO2/month
without drought&heatwave,2016-05-31,Steam Coal,Coal,Total,430.14283584198233,456.7457227959266,473.7206710450837,-0.12836327179782914,-0.048274977686597165,-63.34581823204985,-23.167815345261772,FALSE,MtCO2/month
without drought&heatwave,2016-06-30,Steam Coal,Coal,Total,433.4229384504551,436.1786983251327,470.4714637981046,-0.08253467167992323,-0.09228622195885383,-38.99048696374928,-44.34578954417117,FALSE,MtCO2/month
without drought&heatwave,2016-07-31,Steam Coal,Coal,Total,465.9974438414519,443.1877393779631,467.030121764228,-0.08140474987143564,-0.09749717342226405,-41.296104406519134,-47.8774698674394,FALSE,MtCO2/month
without drought&heatwave,2016-08-31,Steam Coal,Coal,Total,477.9700020829897,459.13012812496555,464.54490062425134,-0.0587299822895746,-0.07402304032341855,-29.822653679719963,-36.70308168332946,FALSE,MtCO2/month
without drought&heatwave,2016-09-30,Steam Coal,Coal,Total,430.5755453024424,458.180997075628,462.247729117281,-0.06016929674123872,-0.06698544222041414,-27.56605808364435,-32.8949387232945,FALSE,MtCO2/month
without drought&heatwave,2016-10-31,Steam Coal,Coal,Total,445.31959003246646,451.28837913929954,460.6539440722562,-0.04117908493991984,-0.053492198833779536,-19.125420540297853,-25.50471076788739,FALSE,MtCO2/month
without drought&heatwave,2016-11-30,Steam Coal,Coal,Total,484.49520758740005,453.46344764076963,458.2117171553974,-0.057038950726924,-0.05290922286638844,-29.30672300230458,-25.332733875415613,FALSE,MtCO2/month
without drought&heatwave,2016-12-31,Steam Coal,Coal,Total,517.9518339162021,482.58887717868953,456.2185542135295,-0.04413967299580457,-0.047595094112858005,-23.917955302415294,-24.116699615005928,FALSE,MtCO2/month
without drought&heatwave,2017-01-31,Steam Coal,Coal,Total,474.3911929498192,492.27941148447377,459.3967590213344,0.08742285058972521,-0.010111919916487744,38.13845769365827,-5.028740203687221,FALSE,MtCO2/month
without drought&heatwave,2017-02-28,Steam Coal,Coal,Total,456.59063013984803,482.9778856686231,463.07929605757124,0.10715427869970018,0.04200646735106783,44.19044443484228,19.470315608695103,FALSE,MtCO2/month
without drought&heatwave,2017-03-31,Steam Coal,Coal,Total,498.24282904738556,476.40821737901757,463.33919748961694,0.006299062678892575,0.06358772592819939,3.118817184548732,28.48257310434974,FALSE,MtCO2/month
without drought&heatwave,2017-04-30,Steam Coal,Coal,Total,456.32845134764807,470.38730351162724,464.2857083783409,0.025525591565870087,0.04337717565018573,11.358130664687451,19.555797428026153,FALSE,MtCO2/month
without drought&heatwave,2017-05-31,Steam Coal,Coal,Total,448.3561155037976,467.6424652996104,465.8034816834922,0.042342399185060664,0.023857349855364696,18.21327966181525,10.89674250368381,FALSE,MtCO2/month
without drought&heatwave,2017-06-30,Steam Coal,Coal,Total,469.0185533307374,457.90104006072767,468.7697829235157,0.08212674439322809,0.049801473155396625,35.59561488028231,21.722341735594966,FALSE,MtCO2/month
without drought&heatwave,2017-07-31,Steam Coal,Coal,Total,503.6885619391033,473.6877435912128,471.91070943165334,0.08088267134459892,0.06881960285286315,37.69111809765138,30.500004213249667,FALSE,MtCO2/month
without drought&heatwave,2017-08-31,Steam Coal,Coal,Total,497.5566724815662,490.08792925046896,473.54293196486805,0.04097886962198016,0.06742707400172465,19.586670398576473,30.95780112550341,FALSE,MtCO2/month
without drought&heatwave,2017-09-30,Steam Coal,Coal,Total,472.63187576993647,491.2923700635353,477.04762617049255,0.09767468432967585,0.0722670149989697,42.05633046749409,33.111372987907316,FALSE,MtCO2/month
without drought&heatwave,2017-10-31,Steam Coal,Coal,Total,452.8708368484808,474.35312836666117,477.6768967384937,0.016956915853317378,0.05110867084889459,7.551246816014327,23.06474922736163,FALSE,MtCO2/month
without drought&heatwave,2017-11-30,Steam Coal,Coal,Total,504.7213233281508,476.74134531552266,479.3624063835563,0.0417467818546009,0.05133357009448236,20.226115740750743,23.277897674753035,FALSE,MtCO2/month
without drought&heatwave,2017-12-31,Steam Coal,Coal,Total,545.4332561363346,501.0084721043221,481.6525249019007,0.05305787222017777,0.038168295617000414,27.481422220132572,18.419594925632566,FALSE,MtCO2/month
without drought&heatwave,2018-01-31,Steam Coal,Coal,Total,519.6782082566575,523.2775959070476,485.42644284413717,0.095463440257477,0.0629686793707227,45.28701530683833,30.998184422573843,FALSE,MtCO2/month
without drought&heatwave,2018-02-28,Steam Coal,Coal,Total,470.51544708630536,511.87563715976586,486.586844256342,0.03049737779812145,0.059832452682874626,13.924816946457327,28.897751491142742,FALSE,MtCO2/month
without drought&heatwave,2018-03-31,Steam Coal,Coal,Total,489.1174436056554,493.1036996495394,485.8263954695311,-0.01831513653528627,0.03504448844810626,-9.125385441730145,16.695482270521836,FALSE,MtCO2/month
without drought&heatwave,2018-04-30,Steam Coal,Coal,Total,466.4315343714914,475.3548083544841,486.6683190548514,0.022139936692543438,0.010560456895355008,10.10308302384334,4.96750484285684,FALSE,MtCO2/month
without drought&heatwave,2018-05-31,Steam Coal,Coal,Total,479.973951086849,478.50764302133194,489.30313868677234,0.07051946988059687,0.02323394158560932,31.61783558305143,10.865177721721523,FALSE,MtCO2/month
without drought&heatwave,2018-06-30,Steam Coal,Coal,Total,474.10389569454554,473.503127050962,489.7269172170897,0.010842518547922175,0.0340730542742711,5.085342363808138,15.60208699023434,FALSE,MtCO2/month
without drought&heatwave,2018-07-31,Steam Coal,Coal,Total,519.8938465992467,491.3238977935471,491.077357605435,0.032173223465222556,0.037231603394733526,16.205284660143377,17.636154202334296,FALSE,MtCO2/month
without drought&heatwave,2018-08-31,Steam Coal,Coal,Total,535.8591507721619,509.95229768865136,494.26923079631797,0.07698113684128072,0.040532254015238856,38.30247829059573,19.864368438182396,FALSE,MtCO2/month
without drought&heatwave,2018-09-30,Steam Coal,Coal,Total,480.8862727901956,512.2130900538681,494.9570972146729,0.017464748874189695,0.04258303459430324,8.254397020259148,20.92071999033277,FALSE,MtCO2/month
without drought&heatwave,2018-10-31,Steam Coal,Coal,Total,485.35940861565496,500.70161072600416,497.66447819527076,0.07173915634148909,0.055546133847727885,32.488571767174165,26.348482359342995,FALSE,MtCO2/month
without drought&heatwave,2018-11-30,Steam Coal,Coal,Total,525.9731569499135,497.40627945192136,499.43546433041763,0.04210607446031278,0.0433462176911088,21.25183362176267,20.6649341363987,FALSE,MtCO2/month
without drought&heatwave,2018-12-31,Steam Coal,Coal,Total,573.051601525293,528.1280556969538,501.7369931128308,0.0506356095420315,0.05412999001538776,27.618345388958346,27.11958359263167,FALSE,MtCO2/month
without drought&heatwave,2019-01-31,Steam Coal,Coal,Total,492.8099958046314,530.6115847599459,499.49797540849534,-0.051701633867157426,0.014015484152700264,-26.868212452026114,7.333988852898301,FALSE,MtCO2/month
without drought&heatwave,2019-02-28,Steam Coal,Coal,Total,477.34073779325956,514.4007783743947,500.0667496340748,0.0145059864648871,0.004933114669492866,6.825290706954206,2.5251412146288317,FALSE,MtCO2/month
without drought&heatwave,2019-03-31,Steam Coal,Coal,Total,502.6079027369809,490.9195454449573,501.1909545616853,0.027581226774242795,-0.004429401373655217,13.490459131325508,-2.1841542045821143,FALSE,MtCO2/month
without drought&heatwave,2019-04-30,Steam Coal,Coal,Total,474.7804172020582,484.9096859107662,501.88669479756584,0.017899481950371943,0.020100517315387645,8.348882830566765,9.554877556282122,FALSE,MtCO2/month
without drought&heatwave,2019-05-31,Steam Coal,Coal,Total,467.9450263621947,481.7777821004113,500.8842844038447,-0.025061619901280308,0.006834037296523432,-12.028924724654303,3.2701390790793425,FALSE,MtCO2/month
without drought&heatwave,2019-06-30,Steam Coal,Coal,Total,481.9453299708788,474.8902578450439,501.53773726020574,0.016539485010655275,0.002929507145435606,7.841434276333246,1.3871307940818838,FALSE,MtCO2/month
without drought&heatwave,2019-07-31,Steam Coal,Coal,Total,532.791253057573,494.2272031302155,502.61252113173293,0.024807769014177472,0.005909147407050064,12.897406458326373,2.9033053366684385,FALSE,MtCO2/month
without drought&heatwave,2019-08-31,Steam Coal,Coal,Total,540.0608932593839,518.2658254292786,502.96266633900143,0.007841132284794217,0.01630255962824001,4.2017424872219635,8.31352774062725,FALSE,MtCO2/month
without drought&heatwave,2019-09-30,Steam Coal,Coal,Total,497.71088346550926,523.5210099274888,504.3647172286109,0.03498667279000078,0.02207659291259323,16.824610675313636,11.307919873620676,FALSE,MtCO2/month
without drought&heatwave,2019-10-31,Steam Coal,Coal,Total,480.86996067584386,506.21391246691235,503.99059656696,-0.009249739183208483,0.011009155199072529,-4.4894479398111,5.512301740908185,FALSE,MtCO2/month
without drought&heatwave,2019-11-30,Steam Coal,Coal,Total,550.5677594398924,509.7162011937485,506.04014677445826,0.04676018569579021,0.02474822343495764,24.59460248997891,12.309921741827111,FALSE,MtCO2/month
without drought&heatwave,2019-12-31,Steam Coal,Coal,Total,581.8075869893001,537.7484357016788,506.7698122297922,0.015279575941680168,0.01821599875437263,8.755985464007153,9.620380004725007,FALSE,MtCO2/month
without drought&heatwave,2020-01-31,Steam Coal,Coal,Total,447.855653544839,526.7436666580105,503.02361704147614,-0.09122043514233824,-0.007289547030310817,-44.954342259792384,-3.867918101935402,FALSE,MtCO2/month
without drought&heatwave,2020-02-29,Steam Coal,Coal,Total,430.45179250602206,486.7050110133871,499.11620493420634,-0.0982295068801472,-0.053840834861353715,-46.888945287237505,-27.695767361007597,FALSE,MtCO2/month
without drought&heatwave,2020-03-31,Steam Coal,Coal,Total,471.2163057991787,449.84125061667993,496.50023852272284,-0.06245742808033339,-0.08367622599146063,-31.391596937802206,-41.078294828277365,FALSE,MtCO2/month
without drought&heatwave,2020-04-30,Steam Coal,Coal,Total,472.7943677024963,458.154155335899,496.33473439775935,-0.004183090598525396,-0.055176317059153934,-1.9860494995618865,-26.75553057486718,FALSE,MtCO2/month
without drought&heatwave,2020-05-31,Steam Coal,Coal,Total,483.16839011544636,475.72635453904047,497.60334804386366,0.03253237644515239,-0.01256061982557255,15.223363753251647,-6.051427561370815,FALSE,MtCO2/month
without drought&heatwave,2020-06-30,Steam Coal,Coal,Total,502.0043216360983,485.9890264846803,499.2749306826319,0.04162088605865644,0.02337122831283245,20.058991665219537,11.098768639636432,FALSE,MtCO2/month
without drought&heatwave,2020-07-31,Steam Coal,Coal,Total,524.1774635753007,503.11672510894846,498.5571148924426,-0.016167287718857337,0.017986711217898632,-8.613789482272296,8.889521978732944,FALSE,MtCO2/month
without drought&heatwave,2020-08-31,Steam Coal,Coal,Total,571.9601112228677,532.7139654780889,501.21538305606623,0.05906596526729624,0.027877855995700473,31.899217963483807,14.448140048810274,FALSE,MtCO2/month
without drought&heatwave,2020-09-30,Steam Coal,Coal,Total,508.1943081354596,534.7772943112093,502.0890017785621,0.021063281953883184,0.021501112983564052,10.483424669950352,11.256284383720526,FALSE,MtCO2/month
without drought&heatwave,2020-10-31,Steam Coal,Coal,Total,525.5690549272452,535.2411580951908,505.8139262995122,0.09295464035345136,0.05734185670010761,44.69909425140139,29.02724562827848,FALSE,MtCO2/month
without drought&heatwave,2020-11-30,Steam Coal,Coal,Total,584.3671749133257,539.3768459920102,508.63054425563166,0.06139011028872887,0.05819050822555161,33.79941547343333,29.66064479826173,FALSE,MtCO2/month
without drought&heatwave,2020-12-31,Steam Coal,Coal,Total,658.0339678685996,589.3233992363902,514.98274266224,0.13101647792829718,0.09590909077664556,76.22638087929943,51.5749635347114,FALSE,MtCO2/month
without drought&heatwave,2021-01-31,Steam Coal,Coal,Total,548.2306497467104,596.8772641762118,523.3473256790626,0.22412354384139044,0.1331455923583713,100.37499620187134,70.13359751820133,FALSE,MtCO2/month
without drought&heatwave,2021-02-28,Steam Coal,Coal,Total,503.3333372933427,569.8659849695509,529.4207877446726,0.16931406967320517,0.17086525117752793,72.88154478732065,83.16097395616384,FALSE,MtCO2/month
without drought&heatwave,2021-03-31,Steam Coal,Coal,Total,564.9426098502292,538.8355322967608,537.2313130822602,0.19890293034764905,0.19783486187200494,93.72630405105053,88.99428168008086,FALSE,MtCO2/month
without drought&heatwave,2021-04-30,Steam Coal,Coal,Total,522.8310304198027,530.3689925211249,541.401034975369,0.10583176563725849,0.15762126424954293,50.0366627173064,72.21483718522592,FALSE,MtCO2/month
without drought&heatwave,2021-05-31,Steam Coal,Coal,Total,505.8367829583224,531.2034744094515,543.2900677122753,0.04691613380887705,0.11661561177153223,22.668392842876017,55.477119870411,FALSE,MtCO2/month
without drought&heatwave,2021-06-30,Steam Coal,Coal,Total,530.1290132943519,519.598942224159,545.6337920171298,0.05602479987939457,0.06915776675574414,28.124691658253596,33.60991573947871,FALSE,MtCO2/month
without drought&heatwave,2021-07-31,Steam Coal,Coal,Total,556.6093000241315,530.858365425602,548.3364450545324,0.06187186344796314,0.05513957086329446,32.43183644883072,27.741640316653502,FALSE,MtCO2/month
without drought&heatwave,2021-08-31,Steam Coal,Coal,Total,551.961427832222,546.2332470502351,546.6698881053119,-0.03496517151849621,0.025378124938048696,-19.998683390645738,13.51928157214627,FALSE,MtCO2/month
without drought&heatwave,2021-09-30,Steam Coal,Coal,Total,505.66437873911093,538.0783688651547,546.4590606556162,-0.004978271806370449,0.006172802377852005,-2.5299293963486775,3.3010745539454547,FALSE,MtCO2/month
without drought&heatwave,2021-10-31,Steam Coal,Coal,Total,514.0201711618759,523.8819925777362,545.4966536751688,-0.021974055848794416,-0.021222518757487596,-11.548883765369396,-11.359165517454585,FALSE,MtCO2/month
without drought&heatwave,2021-11-30,Steam Coal,Coal,Total,561.9705909653281,527.2183802887716,543.6302716795022,-0.0383262183597487,-0.02254169008845197,-22.396583947997556,-12.158465703238562,FALSE,MtCO2/month
without drought&heatwave,2021-12-31,Steam Coal,Coal,Total,623.1107805613526,566.3671808961856,540.720006070565,-0.05307201301532305,-0.038953515794468485,-34.92318730724696,-22.9562183402046,FALSE,MtCO2/month
without drought&heatwave,2022-01-31,Steam Coal,Coal,Total,543.7899560128182,576.2904425131663,540.3499482594074,-0.008100046460269739,-0.03449087927893968,-4.4406937338922035,-20.586821663045498,FALSE,MtCO2/month
without drought&heatwave,2022-02-28,Steam Coal,Coal,Total,513.1349556966113,560.0118974235941,541.1667497930131,0.019473413893020597,-0.01729193846599464,9.801618403268606,-9.854087545956872,FALSE,MtCO2/month
without drought&heatwave,2022-03-31,Steam Coal,Coal,Total,540.9369953670315,532.6206356921537,539.1662819194132,-0.04249212940330671,-0.011533939824117434,-24.005614483197746,-6.214896604607134,FALSE,MtCO2/month
without drought&heatwave,2022-04-30,Steam Coal,Coal,Total,461.5693376745605,505.2137629127344,534.0611408573097,-0.11717302375119676,-0.04742967625014127,-61.261692745242215,-25.155229608390528,FALSE,MtCO2/month
without drought&heatwave,2022-05-31,Steam Coal,Coal,Total,474.3186019077464,492.27497831644615,531.4346257697617,-0.062308993953041236,-0.07328358711562055,-31.518181050575947,-38.92849609300532,FALSE,MtCO2/month
without drought&heatwave,2022-06-30,Steam Coal,Coal,Total,517.293848523869,484.3939293687253,530.3650287055548,-0.024211398449449306,-0.06775420424209799,-12.835164770482947,-35.20501285543372,FALSE,MtCO2/month
without drought&heatwave,2022-07-31,Steam Coal,Coal,Total,558.8564751732365,516.8229752016173,530.5522933013135,0.004037257640157277,-0.02643904878984471,2.2471751491050327,-14.035390223984678,FALSE,MtCO2/month
without drought&heatwave,2022-08-31,Steam Coal,Coal,Total,585.1507033386937,553.767009011933,533.3180662601862,0.060129700795976904,0.013792206904983617,33.189275506471745,7.5337619616979055,FALSE,MtCO2/month
without drought&heatwave,2022-09-30,Steam Coal,Coal,Total,510.5681850088197,551.5251211735833,533.7267167826619,0.009697749091871044,0.02499032313227678,4.9038062697087526,13.446752308428586,FALSE,MtCO2/month
without drought&heatwave,2022-10-31,Steam Coal,Coal,Total,504.1917509805301,533.3035464426812,532.9076817675498,-0.019120689678636227,0.017984114740395407,-9.828420181345734,9.42155386494494,FALSE,MtCO2/month
without drought&heatwave,2022-11-30,Steam Coal,Coal,Total,520.1073262736162,511.622420754322,529.4190763765738,-0.07449369302368847,-0.029581592974636695,-41.86326469171195,-15.595959534449662,FALSE,MtCO2/month
without drought&heatwave,2022-12-31,Steam Coal,Coal,Total,620.354756357572,548.2179445372394,529.1894076929254,-0.004423008379501492,-0.03204500008321087,-2.756024203780612,-18.149236358946155,FALSE,MtCO2/month
without drought&heatwave,2023-01-31,Steam Coal,Coal,Total,533.1472007246944,557.8697611186275,528.3025114189151,-0.019571445133261922,-0.03196423198380216,-10.642755288123794,-18.42068139453886,FALSE,MtCO2/month
without drought&heatwave,2023-02-28,Steam Coal,Coal,Total,528.8898943613482,560.7972838145382,529.6154229743098,0.030703304247414964,0.0014024459025914204,15.75493866473687,0.7853863909441543,FALSE,MtCO2/month
without drought&heatwave,2023-03-31,Steam Coal,Coal,Total,564.8077213501314,542.2816054787246,531.6046501395682,0.04412847741519932,0.018138557050115578,23.870725983099874,9.660969786570945,FALSE,MtCO2/month
without drought&heatwave,2023-04-30,Steam Coal,Coal,Total,474.806883048889,522.8348329201228,532.7077789207622,0.028679429706099713,0.034878444137778075,13.237545374328533,17.621070007388425,FALSE,MtCO2/month
without drought&heatwave,2023-05-31,Steam Coal,Coal,Total,494.419765823542,511.3447900741875,534.3828759137451,0.04237903349130123,0.03873812929302045,20.101163915795553,19.06981175774132,FALSE,MtCO2/month
without drought&heatwave,2023-06-30,Steam Coal,Coal,Total,534.2392209648053,501.15528994574544,535.7949902838232,0.03275773042592922,0.03460274698087962,16.945372440936353,16.761360577020127,FALSE,MtCO2/month
without drought&heatwave,2023-07-31,Steam Coal,Coal,Total,585.3014336350586,537.9868068078019,537.9987368223084,0.04731976748345734,0.040949866050224326,26.444958461822125,21.163831606184658,FALSE,MtCO2/month
without drought&heatwave,2023-08-31,Steam Coal,Coal,Total,612.1354182942164,577.2253576313601,540.247463068602,0.046115837854344255,0.04236140513549724,26.98471495552269,23.458348619427056,FALSE,MtCO2/month
without drought&heatwave,2023-09-30,Steam Coal,Coal,Total,548.016384824207,581.817745584494,543.3681463865508,0.0733461287148951,0.05492519424401077,37.448199815387284,30.292624410910662,FALSE,MtCO2/month
without drought&heatwave,2023-10-31,Steam Coal,Coal,Total,537.6031930000286,565.918332039484,546.1524332215091,0.06626733173345523,0.06115613859002944,33.41144201949845,32.61478559680279,FALSE,MtCO2/month
without drought&heatwave,2023-11-30,Steam Coal,Coal,Total,592.8279108028457,559.4824962090271,552.2124819322783,0.1398184198831549,0.09354569603134588,72.72058452922954,47.86007545470511,FALSE,MtCO2/month
without drought&heatwave,2023-12-31,Steam Coal,Coal,Total,674.6290221050739,601.6867086359828,556.7353374112367,0.08748907813035012,0.09753194807199761,54.274265747501886,53.46876409874335,FALSE,MtCO2/month
without drought&heatwave,2024-01-31,Steam Coal,Coal,Total,590.8298895204395,619.428940809453,561.5422281442154,0.1081928006324302,0.11034686584802245,57.682688795745094,61.559179690825545,FALSE,MtCO2/month
without drought&heatwave,2024-02-29,Steam Coal,Coal,Total,575.7475921675525,613.7355012643553,565.4470362947325,0.08859631901794329,0.09439813454468227,46.85769780620433,52.9382174498171,FALSE,MtCO2/month
without drought&heatwave,2024-03-31,Steam Coal,Coal,Total,575.1236885745324,580.5670567541748,566.3067002300992,0.01826456479692129,0.07060068217075499,10.315967224400993,38.285451275450214,FALSE,MtCO2/month
without drought&heatwave,2024-04-30,Steam Coal,Coal,Total,498.8615231961902,549.9109346460917,568.3112535757077,0.05066194490028986,0.05178710372976525,24.0546401473012,27.076101725968897,FALSE,MtCO2/month
without drought&heatwave,2024-05-31,Steam Coal,Coal,Total,522.3495752800297,532.1115956835841,570.6387376970816,0.056490074602834284,0.04061213883959547,27.92980945648776,20.76680560939667,FALSE,MtCO2/month
without drought&heatwave,2024-06-30,Steam Coal,Coal,Total,542.7412235619944,521.3174406794047,571.347237913514,0.015914223934803795,0.040231343733480474,8.502002597189062,20.162150733659303,FALSE,MtCO2/month
without drought&heatwave,2024-07-31,Steam Coal,Coal,Total,603.0638193179263,556.0515393866501,572.8274367204197,0.03034741530112628,0.03357839328075163,17.762385682867716,18.06473257884818,FALSE,MtCO2/month
without drought&heatwave,2024-08-31,Steam Coal,Coal,Total,636.1739192169874,593.992987365636,574.8306451306506,0.03926990695907939,0.029048671394274583,24.03850092277105,16.767629734275943,FALSE,MtCO2/month
without drought&heatwave,2024-09-30,Steam Coal,Coal,Total,581.8678273108636,607.0351886152591,577.6515986712053,0.06177085836131613,0.043342512706331604,33.85144248665665,25.21744303076514,FALSE,MtCO2/month
without drought&heatwave,2001-11-30,Total,NA,NA,NA,NA,130.60565063920794,NA,NA,NA,NA,NA,MtCO2/month
without drought&heatwave,2001-12-31,Total,NA,NA,137.9991994296773,137.9991994296773,137.9991994296773,NA,NA,NA,NA,FALSE,MtCO2/month
without drought&heatwave,2002-01-31,Total,NA,NA,NA,137.9991994296773,137.9991994296773,NA,NA,NA,NA,NA,MtCO2/month
without drought&heatwave,2002-02-28,Total,NA,NA,NA,137.9991994296773,137.9991994296773,NA,NA,NA,NA,NA,MtCO2/month
without drought&heatwave,2002-03-31,Total,NA,NA,NA,NA,137.9991994296773,NA,NA,NA,NA,NA,MtCO2/month
without drought&heatwave,2002-04-30,Total,NA,NA,NA,NA,137.9991994296773,NA,NA,NA,NA,NA,MtCO2/month
without drought&heatwave,2002-05-31,Total,NA,NA,NA,NA,137.9991994296773,NA,NA,NA,NA,NA,MtCO2/month
without drought&heatwave,2002-06-30,Total,NA,NA,NA,NA,137.9991994296773,NA,NA,NA,NA,NA,MtCO2/month
