station_code,station_name,ProvinceZH,CityZH,Lon,Lat,对照点,Fenwei,Province,CityEN,designation,YRD,PRD,keyregion,GADM_ID_2,CityID,CityGADM,NAME_2,keyregion2018
2376A,桐源党溪,江西,抚州,116.2239,28.0797,Y,FALSE,Jiangxi,Fuzhou,none,FALSE,FALSE,none,176,218,176,Fuzhou,
2375A,市广电局,江西,宜春,114.4011,27.8072,N,FALSE,Jiangxi,Yichun,none,FALSE,FALSE,none,185,71,185,Yichun,
2374A,市气象局,江西,宜春,114.3703,27.7914,N,FALSE,Jiangxi,Yichun,none,FALSE,FALSE,none,185,71,185,Yichun,
2373A,市石油公司,江西,宜春,114.3953,27.7842,N,FALSE,Jiangxi,Yichun,none,FALSE,FALSE,none,185,71,185,Yichun,
2372A,市中国银行,江西,宜春,114.3806,27.8014,N,FALSE,Jiangxi,Yichun,none,FALSE,FALSE,none,185,71,185,Yichun,
2371A,槟榔水业(对照点),江西,宜春,114.3442,27.8036,Y,FALSE,Jiangxi,Yichun,none,FALSE,FALSE,none,185,71,185,Yichun,
2370A,青原区法院,江西,吉安,115.0075,27.0983,N,FALSE,Jiangxi,Ji'an,none,FALSE,FALSE,none,178,99,178,Ji'an,
2369A,市环境监测站,江西,吉安,114.99,27.1311,N,FALSE,Jiangxi,Ji'an,none,FALSE,FALSE,none,178,99,178,Ji'an,
2368A,市森林工业局,江西,吉安,114.9739,27.11,N,FALSE,Jiangxi,Ji'an,none,FALSE,FALSE,none,178,99,178,Ji'an,
2367A,红声器材厂,江西,吉安,114.9817,27.0658,N,FALSE,Jiangxi,Ji'an,none,FALSE,FALSE,none,178,99,178,Ji'an,
2366A,华坚鞋城,江西,赣州,114.8905,25.8471,N,FALSE,Jiangxi,Ganzhou,none,FALSE,FALSE,none,177,323,177,Ganzhou,
2365A,市图书馆,江西,赣州,114.9322,25.8333,N,FALSE,Jiangxi,Ganzhou,none,FALSE,FALSE,none,177,323,177,Ganzhou,
2364A,气象台,江西,赣州,114.9461,25.8481,N,FALSE,Jiangxi,Ganzhou,none,FALSE,FALSE,none,177,323,177,Ganzhou,
2363A,地委,江西,赣州,114.9367,25.8664,N,FALSE,Jiangxi,Ganzhou,none,FALSE,FALSE,none,177,323,177,Ganzhou,
2337A,闽西职业技术学院,福建,龙岩,117.0256,25.0661,N,FALSE,Fujian,Longyan,none,FALSE,FALSE,none,21,349,21,Longyan,
2444A,东城区,湖北,孝感,113.942,30.9075,N,FALSE,Hubei,Xiaogan,neighbor2,FALSE,FALSE,none,147,104,147,Xiaogan,
2232A,环保局,吉林,白山,126.4078,41.9419,N,FALSE,Jilin,Baishan,none,FALSE,FALSE,none,188,254,188,Baishan,
2230A,铁路,吉林,通化,125.9486,41.7381,N,FALSE,Jilin,Tonghua,none,FALSE,FALSE,none,194,309,194,Tonghua,
1913A,忠庄,贵州,遵义,106.8906,27.6486,N,FALSE,Guizhou,Zunyi,none,FALSE,FALSE,none,86,339,86,Zunyi,
1912A,凤凰山,贵州,遵义,106.9242,27.7019,N,FALSE,Guizhou,Zunyi,none,FALSE,FALSE,none,86,339,86,Zunyi,
1911A,丁字口,贵州,遵义,106.9222,27.6869,N,FALSE,Guizhou,Zunyi,none,FALSE,FALSE,none,86,339,86,Zunyi,
1910A,市环境监测站,四川,南充,106.1087,30.8388,N,FALSE,Sichuan,Nanchong,none,FALSE,FALSE,none,286,87,286,Nanchong,
1909A,嘉陵区环保局,四川,南充,106.0642,30.7636,N,FALSE,Sichuan,Nanchong,none,FALSE,FALSE,none,286,87,286,Nanchong,
1908A,高坪区监测站,四川,南充,106.1064,30.7856,N,FALSE,Sichuan,Nanchong,none,FALSE,FALSE,none,286,87,286,Nanchong,
1907A,南充炼油厂,四川,南充,106.1031,30.8217,N,FALSE,Sichuan,Nanchong,none,FALSE,FALSE,none,286,87,286,Nanchong,
1906A,南充市委,四川,南充,106.0789,30.8023,N,FALSE,Sichuan,Nanchong,none,FALSE,FALSE,none,286,87,286,Nanchong,
1905A,西山风景区,四川,南充,106.056,30.8064,Y,FALSE,Sichuan,Nanchong,none,FALSE,FALSE,none,286,87,286,Nanchong,
1914A,舟水桥,贵州,遵义,106.9231,27.6506,N,FALSE,Guizhou,Zunyi,none,FALSE,FALSE,none,86,339,86,Zunyi,
1904A,耐火材料厂,四川,德阳,104.3539,31.1108,N,FALSE,Sichuan,Deyang,none,FALSE,FALSE,none,277,118,277,Deyang,
1902A,西小区,四川,德阳,104.3883,31.1333,N,FALSE,Sichuan,Deyang,none,FALSE,FALSE,none,277,118,277,Deyang,
1901A,东山公园,四川,德阳,104.4219,31.1208,N,FALSE,Sichuan,Deyang,none,FALSE,FALSE,none,277,118,277,Deyang,
1900A,春华路,四川,自贡,104.7692,29.3411,N,FALSE,Sichuan,Zigong,none,FALSE,FALSE,none,288,330,288,Neijiang,
1899A,檀木林街,四川,自贡,104.7747,29.3564,N,FALSE,Sichuan,Zigong,none,FALSE,FALSE,none,288,330,288,Neijiang,
1898A,盐马路,四川,自贡,104.7214,29.3586,N,FALSE,Sichuan,Zigong,none,FALSE,FALSE,none,288,330,288,Neijiang,
1897A,大塘山,四川,自贡,104.7547,29.3628,Y,FALSE,Sichuan,Zigong,none,FALSE,FALSE,none,288,330,288,Neijiang,
1903A,市检察院,四川,德阳,104.4053,31.1167,N,FALSE,Sichuan,Deyang,none,FALSE,FALSE,none,277,118,277,Deyang,
1915A,干田坝,贵州,遵义,106.9178,27.72,N,FALSE,Guizhou,Zunyi,none,FALSE,FALSE,none,86,339,86,Zunyi,
1917A,烟厂办公区,云南,曲靖,103.8,25.5364,N,FALSE,Yunnan,Qujing,none,FALSE,FALSE,none,330,161,330,Qujing,
1929A,百米大道,陕西,延安,109.5056,36.6106,N,FALSE,Shaanxi,Yan'an,neighbor2,FALSE,FALSE,none,243,56,243,Yan'an,
1928A,市监测站,陕西,延安,109.4824,36.5767,N,FALSE,Shaanxi,Yan'an,neighbor2,FALSE,FALSE,none,243,56,243,Yan'an,
1927A,延大医附院,陕西,延安,109.4761,36.6028,N,FALSE,Shaanxi,Yan'an,neighbor2,FALSE,FALSE,none,243,56,243,Yan'an,
1926A,枣园,陕西,延安,109.4131,36.6275,Y,FALSE,Shaanxi,Yan'an,neighbor2,FALSE,FALSE,none,243,56,243,Yan'an,
1925A,新区兰芝公司,陕西,铜川,108.9589,34.8731,N,TRUE,Shaanxi,Tongchuan,neighbor2,FALSE,FALSE,Fenwei,240,297,240,Weinan,Fenwei
1924A,新区管委会,陕西,铜川,108.9344,34.9058,N,TRUE,Shaanxi,Tongchuan,neighbor2,FALSE,FALSE,Fenwei,240,297,240,Weinan,Fenwei
1916A,环境监测站,云南,曲靖,103.7897,25.5035,N,FALSE,Yunnan,Qujing,none,FALSE,FALSE,none,330,161,330,Qujing,
1923A,王益区政府,陕西,铜川,109.0697,35.0697,N,TRUE,Shaanxi,Tongchuan,neighbor2,FALSE,FALSE,Fenwei,242,297,242,Xianyang,Fenwei
1922A,党校,陕西,铜川,109.0656,35.0994,Y,TRUE,Shaanxi,Tongchuan,neighbor2,FALSE,FALSE,Fenwei,240,297,240,Weinan,Fenwei
1921A,中医学院,陕西,咸阳,108.7369,34.3164,Y,TRUE,Shaanxi,Xianyang,neighbor2,FALSE,FALSE,Fenwei,242,39,242,Xianyang,Fenwei
1920A,师范学院,陕西,咸阳,108.7233,34.3617,N,TRUE,Shaanxi,Xianyang,neighbor2,FALSE,FALSE,Fenwei,242,39,242,Xianyang,Fenwei
1919A,中华小区,陕西,咸阳,108.6761,34.3181,N,TRUE,Shaanxi,Xianyang,neighbor2,FALSE,FALSE,Fenwei,242,39,242,Xianyang,Fenwei
1918A,气象站(对照点),陕西,咸阳,108.7197,34.3956,Y,TRUE,Shaanxi,Xianyang,neighbor2,FALSE,FALSE,Fenwei,242,39,242,Xianyang,Fenwei
1896A,市环监站,四川,泸州,105.4322,28.8833,N,FALSE,Sichuan,Luzhou,none,FALSE,FALSE,none,283,209,283,Luzhou,
1895A,兰田宪桥,四川,泸州,105.4322,28.8558,N,FALSE,Sichuan,Luzhou,none,FALSE,FALSE,none,283,209,283,Luzhou,
1894A,小市上码头,四川,泸州,105.4436,28.9026,N,FALSE,Sichuan,Luzhou,none,FALSE,FALSE,none,283,209,283,Luzhou,
1867A,海滩公园,广西,北海,109.1436,21.4086,N,FALSE,Guangxi,Beihai,none,FALSE,FALSE,none,65,232,65,Beihai,
1866A,牛尾岭水库,广西,北海,109.2256,21.5958,Y,FALSE,Guangxi,Beihai,none,FALSE,FALSE,none,65,232,65,Beihai,
1865A,八中,广西,桂林,110.2869,25.2178,N,FALSE,Guangxi,Guilin,none,FALSE,FALSE,none,69,143,69,Guilin,
1864A,龙隐路小学,广西,桂林,110.3089,25.2708,N,FALSE,Guangxi,Guilin,none,FALSE,FALSE,none,69,143,69,Guilin,
1863A,监测站,广西,桂林,110.2819,25.2697,N,FALSE,Guangxi,Guilin,none,FALSE,FALSE,none,69,143,69,Guilin,
1862A,电子科大尧山校区,广西,桂林,110.4144,25.3167,Y,FALSE,Guangxi,Guilin,none,FALSE,FALSE,none,69,143,69,Guilin,
1861A,袁家界,湖南,张家界,110.4417,29.315,Y,FALSE,Hunan,Zhangjiajie,none,FALSE,FALSE,none,161,109,161,Zhangjiajie,
1860A,未央路,湖南,张家界,110.5594,29.3547,N,FALSE,Hunan,Zhangjiajie,none,FALSE,FALSE,none,161,109,161,Zhangjiajie,
1859A,电业局,湖南,张家界,110.4697,29.1242,N,FALSE,Hunan,Zhangjiajie,none,FALSE,FALSE,none,161,109,161,Zhangjiajie,
1868A,新市环保局,广西,北海,109.0981,21.4661,N,FALSE,Guangxi,Beihai,none,FALSE,FALSE,none,65,232,65,Beihai,
1858A,永定新区,湖南,张家界,110.48,29.1389,N,FALSE,Hunan,Zhangjiajie,none,FALSE,FALSE,none,161,109,161,Zhangjiajie,
1856A,市技术监督局,湖南,常德,111.6794,29.0381,Y,FALSE,Hunan,Changde,none,FALSE,FALSE,none,149,14,149,Changde,
1855A,鼎城区环保局,湖南,常德,111.6753,29.0239,Y,FALSE,Hunan,Changde,none,FALSE,FALSE,none,149,14,149,Changde,
1854A,市二中,湖南,常德,111.6975,28.9703,N,FALSE,Hunan,Changde,none,FALSE,FALSE,none,149,14,149,Changde,
1853A,市监测站,湖南,常德,111.7044,29.0244,Y,FALSE,Hunan,Changde,none,FALSE,FALSE,none,149,14,149,Changde,
1852A,金凤水库,湖南,岳阳,113.2117,29.355,Y,FALSE,Hunan,Yueyang,none,FALSE,FALSE,none,160,133,160,Yueyang,
1851A,君山区,湖南,岳阳,112.9943,29.4402,N,FALSE,Hunan,Yueyang,none,FALSE,FALSE,none,160,133,160,Yueyang,
1850A,云溪区,湖南,岳阳,113.2621,29.4758,N,FALSE,Hunan,Yueyang,none,FALSE,FALSE,none,160,133,160,Yueyang,
1849A,开发区,湖南,岳阳,113.1772,29.3678,N,FALSE,Hunan,Yueyang,none,FALSE,FALSE,none,160,133,160,Yueyang,
1848A,城陵矶,湖南,岳阳,113.1493,29.4251,N,FALSE,Hunan,Yueyang,none,FALSE,FALSE,none,160,133,160,Yueyang,
1857A,白鹤山,湖南,常德,111.7158,29.1456,Y,FALSE,Hunan,Changde,none,FALSE,FALSE,none,149,14,149,Changde,
1869A,北海工业园,广西,北海,109.1778,21.5233,N,FALSE,Guangxi,Beihai,none,FALSE,FALSE,none,65,232,65,Beihai,
1870A,柳东小学,广西,柳州,109.4883,24.3898,N,FALSE,Guangxi,Liuzhou,none,FALSE,FALSE,none,73,223,73,Liuzhou,
1871A,环保监测站,广西,柳州,109.4108,24.3304,N,FALSE,Guangxi,Liuzhou,none,FALSE,FALSE,none,73,223,73,Liuzhou,
1893A,九狮山,四川,泸州,105.4306,28.9583,Y,FALSE,Sichuan,Luzhou,none,FALSE,FALSE,none,283,209,283,Luzhou,
1891A,仁和,四川,攀枝花,101.7453,26.5017,N,FALSE,Sichuan,Panzhihua,none,FALSE,FALSE,none,290,158,290,Panzhihua,
1890A,炳草岗,四川,攀枝花,101.7169,26.585,N,FALSE,Sichuan,Panzhihua,none,FALSE,FALSE,none,290,158,290,Panzhihua,
1889A,河门口,四川,攀枝花,101.5769,26.5928,N,FALSE,Sichuan,Panzhihua,none,FALSE,FALSE,none,290,158,290,Panzhihua,
1888A,弄弄坪,四川,攀枝花,101.68912,26.57098,N,FALSE,Sichuan,Panzhihua,none,FALSE,FALSE,none,290,158,290,Panzhihua,
1887A,沙坪中学(停运200627),四川,宜宾,104.6789,28.7989,Y,FALSE,Sichuan,Yibin,none,FALSE,FALSE,none,293,69,293,Yibin,
1886A,黄金嘴,四川,宜宾,104.5761,28.71583,N,FALSE,Sichuan,Yibin,none,FALSE,FALSE,none,293,69,293,Yibin,
1885A,市政府,四川,宜宾,104.6417,28.76389,N,FALSE,Sichuan,Yibin,none,FALSE,FALSE,none,293,69,293,Yibin,
1884A,宜宾四中,四川,宜宾,104.6061,28.7867,N,FALSE,Sichuan,Yibin,none,FALSE,FALSE,none,293,69,293,Yibin,
1883A,市委,四川,宜宾,104.6225,28.76611,N,FALSE,Sichuan,Yibin,none,FALSE,FALSE,none,293,69,293,Yibin,
1882A,石马中学,四川,宜宾,104.5969,28.8194,Y,FALSE,Sichuan,Yibin,none,FALSE,FALSE,none,293,69,293,Yibin,
1881A,三水厂,四川,绵阳,104.7283,31.5072,N,FALSE,Sichuan,Mianyang,none,FALSE,FALSE,none,285,246,285,Mianyang,
1880A,高新区自来水公司,四川,绵阳,104.6717,31.4656,N,FALSE,Sichuan,Mianyang,none,FALSE,FALSE,none,285,246,285,Mianyang,
1879A,市人大,四川,绵阳,104.7536,31.4539,N,FALSE,Sichuan,Mianyang,none,FALSE,FALSE,none,285,246,285,Mianyang,
1878A,富乐山,四川,绵阳,104.7778,31.4747,N,FALSE,Sichuan,Mianyang,none,FALSE,FALSE,none,285,246,285,Mianyang,
1877A,河西子站,海南,三亚,109.4964,18.2681,N,FALSE,Hainan,Sanya,none,FALSE,FALSE,none,89,17,89,Sanya,
1876A,河东子站,海南,三亚,109.5078,18.2489,N,FALSE,Hainan,Sanya,none,FALSE,FALSE,none,89,17,89,Sanya,
1875A,古亭山,广西,柳州,109.4839,24.3158,N,FALSE,Guangxi,Liuzhou,none,FALSE,FALSE,none,73,223,73,Liuzhou,
1874A,市九中,广西,柳州,109.3957,24.3663,N,FALSE,Guangxi,Liuzhou,none,FALSE,FALSE,none,73,223,73,Liuzhou,
1873A,市四中,广西,柳州,109.4221,24.299,N,FALSE,Guangxi,Liuzhou,none,FALSE,FALSE,none,73,223,73,Liuzhou,
1872A,河西水厂,广西,柳州,109.3886,24.3406,N,FALSE,Guangxi,Liuzhou,none,FALSE,FALSE,none,73,223,73,Liuzhou,
1930A,庙沟村,陕西,宝鸡,107.1586,34.3708,Y,TRUE,Shaanxi,Baoji,none,FALSE,FALSE,Fenwei,236,68,236,Baoji,Fenwei
2231A,喜丰,吉林,白山,126.4047,41.9206,N,FALSE,Jilin,Baishan,none,FALSE,FALSE,none,188,254,188,Baishan,
1931A,竹园沟,陕西,宝鸡,107.0708,34.3017,N,TRUE,Shaanxi,Baoji,none,FALSE,FALSE,Fenwei,236,68,236,Baoji,Fenwei
1933A,监测站,陕西,宝鸡,107.1431,34.3547,N,TRUE,Shaanxi,Baoji,none,FALSE,FALSE,Fenwei,236,68,236,Baoji,Fenwei
2205A,盟环保楼,内蒙古,阿拉善盟,105.6975,38.843,N,FALSE,Nei Mongol,Alxa,none,FALSE,FALSE,none,209,279,209,Alxa,
2204A,体育场,内蒙古,阿拉善盟,105.6775,38.8343,Y,FALSE,Nei Mongol,Alxa,none,FALSE,FALSE,none,209,279,209,Alxa,
2203A,市政府,内蒙古,锡林郭勒盟,116.0781,43.9311,N,FALSE,Nei Mongol,Xilin Gol,none,FALSE,FALSE,none,219,299,219,Xilin Gol,
2202A,市环保监测站,内蒙古,锡林郭勒盟,116.1042,43.9317,N,FALSE,Nei Mongol,Xilin Gol,none,FALSE,FALSE,none,219,299,219,Xilin Gol,
2191A,艺术职业学校,内蒙古,通辽,122.2532,43.6801,N,FALSE,Nei Mongol,Tongliao,none,FALSE,FALSE,none,216,310,216,Tongliao,
2190A,胶建铝业,内蒙古,通辽,122.3039,43.6156,Y,FALSE,Nei Mongol,Tongliao,none,FALSE,FALSE,none,216,310,216,Tongliao,
2189A,通辽宾馆,内蒙古,通辽,122.2603,43.6267,Y,FALSE,Nei Mongol,Tongliao,none,FALSE,FALSE,none,216,310,216,Tongliao,
2188A,中海勃湾学校,内蒙古,乌海,106.7931,39.6572,N,FALSE,Nei Mongol,Wuhai,none,FALSE,FALSE,none,218,131,218,Wuhai,
2187A,市林业局,内蒙古,乌海,106.8089,39.6969,N,FALSE,Nei Mongol,Wuhai,none,FALSE,FALSE,none,218,131,218,Wuhai,
2206A,环保局新楼,内蒙古,阿拉善盟,105.724,38.8516,N,FALSE,Nei Mongol,Alxa,none,FALSE,FALSE,none,209,279,209,Alxa,
2186A,聚英学校,内蒙古,乌海,106.8219,39.6719,N,FALSE,Nei Mongol,Wuhai,none,FALSE,FALSE,none,218,131,218,Wuhai,
2184A,豆制品厂,山西,吕梁,,,N,TRUE,Shanxi,Luliang,neighbor1,FALSE,FALSE,Fenwei,268,98,268,Luliang,Fenwei
2183A,环保局,山西,吕梁,111.1406,37.5211,N,TRUE,Shanxi,Luliang,neighbor1,FALSE,FALSE,Fenwei,268,98,268,Luliang,Fenwei
2182A,会展中心,山西,忻州,112.7003,38.4928,N,FALSE,Shanxi,Xinzhou,neighbor1,FALSE,FALSE,none,271,30,271,Xinzhou,
2181A,开发区,山西,忻州,112.7383,38.4519,N,FALSE,Shanxi,Xinzhou,neighbor1,FALSE,FALSE,none,271,30,271,Xinzhou,
2180A,机引(20190313停运),山西,忻州,112.7356,38.4186,Y,FALSE,Shanxi,Xinzhou,neighbor1,FALSE,FALSE,none,271,30,271,Xinzhou,
2179A,空港新区,山西,运城,111.0414,35.1147,N,TRUE,Shanxi,Yuncheng,neighbor1,FALSE,FALSE,Fenwei,273,273,273,Yuncheng,Fenwei
2178A,地区技校,山西,运城,110.9678,35.0308,N,TRUE,Shanxi,Yuncheng,neighbor1,FALSE,FALSE,Fenwei,273,273,273,Yuncheng,Fenwei
2177A,运城学院（已停运）,山西,运城,111.0397,35.0394,Y,TRUE,Shanxi,Yuncheng,neighbor1,FALSE,FALSE,Fenwei,273,273,273,Yuncheng,Fenwei
2176A,禹都开发区(停运200901),山西,运城,111.0233,35.0611,Y,TRUE,Shanxi,Yuncheng,neighbor1,FALSE,FALSE,Fenwei,273,273,273,Yuncheng,Fenwei
2185A,自来水公司,山西,吕梁,111.1297,37.5136,N,TRUE,Shanxi,Luliang,neighbor1,FALSE,FALSE,Fenwei,268,98,268,Luliang,Fenwei
2175A,运城中学,山西,运城,110.9956,35.0147,N,TRUE,Shanxi,Yuncheng,neighbor1,FALSE,FALSE,Fenwei,273,273,273,Yuncheng,Fenwei
2207A,工业园区,辽宁,阜新,121.6178,41.9967,N,FALSE,Liaoning,Fuxin,none,FALSE,FALSE,none,202,284,202,Fuxin,
2209A,农业园区,辽宁,阜新,121.6972,42.0503,N,FALSE,Liaoning,Fuxin,none,FALSE,FALSE,none,202,284,202,Fuxin,
2229A,光明,吉林,通化,125.9361,41.7156,N,FALSE,Jilin,Tonghua,none,FALSE,FALSE,none,194,309,194,Tonghua,
2228A,污水处理厂,吉林,辽源,125.1567,42.8953,Y,FALSE,Jilin,Liaoyuan,none,FALSE,FALSE,none,191,346,191,Liaoyuan,
2227A,环保局,吉林,辽源,125.1358,42.8947,N,FALSE,Jilin,Liaoyuan,none,FALSE,FALSE,none,191,346,191,Liaoyuan,
2226A,境园,吉林,四平,124.3897,43.1847,N,FALSE,Jilin,Siping,none,FALSE,FALSE,none,192,44,192,Siping,
2225A,一商场,吉林,四平,124.3711,43.1594,N,FALSE,Jilin,Siping,none,FALSE,FALSE,none,192,44,192,Siping,
2224A,监测站(停运200414),吉林,四平,124.3419,43.1747,Y,FALSE,Jilin,Siping,none,FALSE,FALSE,none,192,44,192,Siping,
2223A,农业园区,辽宁,朝阳,120.3939,41.615,N,FALSE,Liaoning,Chaoyang,neighbor2,FALSE,FALSE,none,198,217,198,Chaoyang,
2222A,八里堡,辽宁,朝阳,120.4247,41.5647,N,FALSE,Liaoning,Chaoyang,neighbor2,FALSE,FALSE,none,198,217,198,Chaoyang,
2221A,河畔小区,辽宁,朝阳,120.4486,41.5672,N,FALSE,Liaoning,Chaoyang,neighbor2,FALSE,FALSE,none,198,217,198,Chaoyang,
2208A,长青街,辽宁,阜新,121.6561,42.0186,N,FALSE,Liaoning,Fuxin,none,FALSE,FALSE,none,202,284,202,Fuxin,
2220A,西梁,辽宁,朝阳,120.4439,41.5931,N,FALSE,Liaoning,Chaoyang,neighbor2,FALSE,FALSE,none,198,217,198,Chaoyang,
2218A,银州路东段,辽宁,铁岭,123.8489,42.2864,N,FALSE,Liaoning,Tieling,none,FALSE,FALSE,none,208,295,208,Tieling,
2217A,水上乐园,辽宁,铁岭,123.8469,42.292,N,FALSE,Liaoning,Tieling,none,FALSE,FALSE,none,208,295,208,Tieling,
2216A,汇工街西,辽宁,铁岭,123.8139,42.3022,N,FALSE,Liaoning,Tieling,none,FALSE,FALSE,none,208,295,208,Tieling,
2215A,铁西工业园,辽宁,辽阳,123.1417,41.2894,N,FALSE,Liaoning,Liaoyang,none,FALSE,FALSE,none,205,347,205,Liaoyang,
2214A,滨河路,辽宁,辽阳,123.1761,41.2736,N,FALSE,Liaoning,Liaoyang,none,FALSE,FALSE,none,205,347,205,Liaoyang,
2213A,新华园,辽宁,辽阳,123.15,41.2553,N,FALSE,Liaoning,Liaoyang,none,FALSE,FALSE,none,205,347,205,Liaoyang,
2212A,宏伟区,辽宁,辽阳,123.2,41.1953,N,FALSE,Liaoning,Liaoyang,none,FALSE,FALSE,none,205,347,205,Liaoyang,
2211A,玉龙新城,辽宁,阜新,121.6592,42.0486,N,FALSE,Liaoning,Fuxin,none,FALSE,FALSE,none,202,284,202,Fuxin,
2210A,东苑,辽宁,阜新,121.6722,42.0228,N,FALSE,Liaoning,Fuxin,none,FALSE,FALSE,none,202,284,202,Fuxin,
2219A,金沙江路北,辽宁,铁岭,123.7153,42.2217,N,FALSE,Liaoning,Tieling,none,FALSE,FALSE,none,208,295,208,Tieling,
2174A,榆次区政府,山西,晋中,112.7105,37.7087,N,TRUE,Shanxi,Jinzhong,neighbor1,FALSE,FALSE,Fenwei,266,221,266,Jinzhong,Fenwei
2173A,南都小区,山西,晋中,112.7306,37.7111,N,TRUE,Shanxi,Jinzhong,neighbor1,FALSE,FALSE,Fenwei,266,221,266,Jinzhong,Fenwei
2172A,榆次液压件厂,山西,晋中,,,N,TRUE,Shanxi,Jinzhong,neighbor1,FALSE,FALSE,Fenwei,266,221,266,Jinzhong,Fenwei
1954A,独山子区,新疆,克拉玛依,84.8983,44.3336,N,FALSE,Xinjiang Uygur,Karamay,none,FALSE,FALSE,none,304,78,304,Karamay,
1953A,白碱滩区,新疆,克拉玛依,85.1186,45.6886,N,FALSE,Xinjiang Uygur,Karamay,none,FALSE,FALSE,none,304,78,304,Karamay,
1952A,南林小区,新疆,克拉玛依,84.8897,45.5828,N,FALSE,Xinjiang Uygur,Karamay,none,FALSE,FALSE,none,304,78,304,Karamay,
1951A,长征新村,新疆,克拉玛依,84.8861,45.6033,N,FALSE,Xinjiang Uygur,Karamay,none,FALSE,FALSE,none,304,78,304,Karamay,
1950A,红果子镇惠新街,宁夏,石嘴山,106.7096,39.1292,N,FALSE,Ningxia Hui,Shizuishan,none,FALSE,FALSE,none,222,258,222,Shizuishan,
1949A,惠农南大街,宁夏,石嘴山,106.7704,39.2282,N,FALSE,Ningxia Hui,Shizuishan,none,FALSE,FALSE,none,222,258,222,Shizuishan,
1948A,大武口黄河东街,宁夏,石嘴山,106.3717,39.0153,N,FALSE,Ningxia Hui,Shizuishan,none,FALSE,FALSE,none,222,258,222,Shizuishan,
1947A,沙湖旅游区,宁夏,石嘴山,106.3394,38.817,Y,FALSE,Ningxia Hui,Shizuishan,none,FALSE,FALSE,none,222,258,222,Shizuishan,
1945A,气象局,甘肃,嘉峪关,98.2908,39.7711,N,FALSE,Gansu,Jiayuguan,none,FALSE,FALSE,none,32,34,32,Jiayuguan,
1955A,乌尔禾区商贸楼,新疆,克拉玛依,85.6931,46.0872,N,FALSE,Xinjiang Uygur,Karamay,none,FALSE,FALSE,none,304,78,304,Karamay,
1944A,公司二招,甘肃,金昌,102.1708,38.5061,N,FALSE,Gansu,Jinchang,none,FALSE,FALSE,none,33,328,33,Jinchang,
1942A,市科委(停运180727),甘肃,金昌,102.1878,38.5247,Y,FALSE,Gansu,Jinchang,none,FALSE,FALSE,none,33,328,33,Jinchang,
1941A,高新一小,陕西,渭南,109.4266,34.5021,N,TRUE,Shaanxi,Weinan,neighbor2,FALSE,FALSE,Fenwei,240,151,240,Weinan,Fenwei
1940A,体育馆,陕西,渭南,109.4636,34.493,N,TRUE,Shaanxi,Weinan,neighbor2,FALSE,FALSE,Fenwei,240,151,240,Weinan,Fenwei
1939A,日报社,陕西,渭南,109.5049,34.5004,N,TRUE,Shaanxi,Weinan,neighbor2,FALSE,FALSE,Fenwei,240,151,240,Weinan,Fenwei
1938A,农科所,陕西,渭南,109.5293,34.5101,Y,TRUE,Shaanxi,Weinan,neighbor2,FALSE,FALSE,Fenwei,240,151,240,Weinan,Fenwei
1937A,三迪小学,陕西,宝鸡,107.2386,34.3622,N,TRUE,Shaanxi,Baoji,none,FALSE,FALSE,Fenwei,236,68,236,Baoji,Fenwei
1936A,文理学院,陕西,宝鸡,107.2058,34.3497,N,TRUE,Shaanxi,Baoji,none,FALSE,FALSE,Fenwei,236,68,236,Baoji,Fenwei
1935A,陈仓环保局,陕西,宝鸡,107.3906,34.3528,N,TRUE,Shaanxi,Baoji,none,FALSE,FALSE,Fenwei,236,68,236,Baoji,Fenwei
1934A,技工学校,陕西,宝鸡,107.1186,34.3739,N,TRUE,Shaanxi,Baoji,none,FALSE,FALSE,Fenwei,236,68,236,Baoji,Fenwei
1943A,新川苑,甘肃,金昌,102.1725,38.5339,N,FALSE,Gansu,Jinchang,none,FALSE,FALSE,none,33,328,33,Jinchang,
2031A,云田中学,湖南,株洲,113.1817,27.9958,N,FALSE,Hunan,Zhuzhou,none,FALSE,FALSE,none,162,141,162,Zhuzhou,
2054A,平桥分局,河南,信阳,114.1044,32.1078,N,FALSE,Henan,Xinyang,neighbor2,FALSE,FALSE,none,127,29,127,Xinyang,
2064A,南湾水厂,河南,信阳,114.0122,32.1403,N,FALSE,Henan,Xinyang,neighbor2,FALSE,FALSE,none,127,29,127,Xinyang,
2171A,锦纶小区,山西,晋中,112.7549,37.7019,N,TRUE,Shanxi,Jinzhong,neighbor1,FALSE,FALSE,Fenwei,266,221,266,Jinzhong,Fenwei
2170A,市二中,山西,朔州,112.4279,39.3673,N,FALSE,Shanxi,Shuozhou,neighbor2,FALSE,FALSE,none,269,215,269,Shuozhou,
2169A,市环保局,山西,朔州,112.4078,39.3265,N,FALSE,Shanxi,Shuozhou,neighbor2,FALSE,FALSE,none,269,215,269,Shuozhou,
2168A,区政府,山西,朔州,112.4254,39.3179,N,FALSE,Shanxi,Shuozhou,neighbor2,FALSE,FALSE,none,269,215,269,Shuozhou,
2167A,朔唯,山西,朔州,112.4549,39.3606,N,FALSE,Shanxi,Shuozhou,neighbor2,FALSE,FALSE,none,269,215,269,Shuozhou,
